Period_Index,Price_EUR_MWh,Optimized_Grid_Load_kW,Market_Price_EUR_MWh,Baseline_Load_kW,Net_Grid_Import_kW,PV_Generation_kW,BESS_SoC_kWh,Ambient_Temp_C,BESS_Cell_Temp_C
33634,82.14,0,82.14,595.7,0,172.1289,90,20.675,42.689
33635,82.14,0,82.14,490.4,0,194.7454,90,21.05,41.95
33636,82.14,150,82.14,249.8,0,217.3619,90,21.425,41.227
33637,5,150,5,150,0,239.9783,90,21.8,41.895
33638,5,0,5,28.6,0,261.6468,90,22.2,45.455
33639,5,0,5,150,0,283.3153,90,22.6,50.831
33640,5,300,5,150,0,304.9837,90,23,53.715
33641,-0.2,673.8,-0.2,150,900,326.6522,90,23.4,57.78
33642,-0.2,750,-0.2,72.9,545.8425,344.3933,143.7257,23.799999999999997,61.216
33643,-0.2,150,-0.2,300,377.6757,362.1343,90,24.2,60.997
33644,-0.2,205.5,-0.2,178.6,0,379.8754,144.073,24.6,59.78
33645,-9.25,389.3,-9.25,300,889.3333,397.6165,90,25,58.591
33646,-9.25,451.2,-9.25,132.3,0,408.0444,208.75,25.3,58.909
33647,-9.25,225.7,-9.25,150,558.0613,418.4724,90,25.6,59.364
33648,-9.25,300,-9.25,150,0,428.9003,168.9474,25.9,59.953
33649,-24.16,450,-24.16,69,900,439.3283,90,26.2,59.886
33650,-24.16,450,-24.16,0,900,444.4745,196.875,26.45,60.513
33651,-24.16,529.6,-24.16,0,900,449.6208,303.75,26.7,59.301
33652,-24.16,422.8,-24.16,0,900,454.7671,391.7279,26.95,58.118
33653,-46.89,400,-46.89,0,900,459.9133,505.0515,27.2,56.961
33654,-46.89,400,-46.89,0,900,459.2362,623.8015,27.375,55.829
33655,-46.89,1049.8,-46.89,450,900,458.559,742.5515,27.549999999999997,54.721
33656,-46.89,450,-46.89,236.4,900,457.8819,703.125,27.724999999999998,53.636
33657,-50.42,1170.8,-50.42,300,900,457.2048,810,27.9,52.579
33658,-50.42,600,-50.42,300,900,450.8397,738.75,28.049999999999997,51.547
33659,-50.42,1031,-50.42,750,900,444.4745,810,28.2,50.541
33660,-50.42,1200,-50.42,612.8,900,438.1094,775.5253,28.35,14.7
33661,-17.41,535.7,-17.41,355.5,35.728,431.7443,696.5779,28.5,14.7
33662,-17.41,600,-17.41,265.2,900,418.4724,564.999,28.525,14.698
33663,-17.41,600,-17.41,300,881.5833,405.2004,636.249,28.55,14.694
33664,-17.41,450,-17.41,296.9,900,391.9285,703.125,28.575000000000003,14.689
33665,-3.77,169,-3.77,150,0,378.6566,810,28.6,14.682
33666,-3.77,150,-3.77,150,337.2783,362.5406,765.5214,28.525000000000002,14.674
33667,-3.77,450,-3.77,450,43.875,346.4247,810,28.450000000000003,14.666
33668,-3.77,450,-3.77,450,900,330.3088,703.125,28.375,14.658
33669,57.91,300,57.91,268.5,0,314.1928,810,28.3,14.649
33670,57.91,0,57.91,0,0,294.1495,810,28.225,14.639
33671,57.91,300,57.91,300,25.8938,274.1062,810,28.15,14.627
33672,57.91,300,57.91,300,45.9372,254.0628,810,28.075,14.613
33673,128.7,450,128.7,750,215.9805,234.0195,810,28,14.598
33674,128.7,450,128.7,625.1,239.4095,210.5905,810,27.825,14.583
33675,128.7,1087.2,128.7,900,900,187.1614,810,27.65,14.569
33676,128.7,1098.4,128.7,900,900,163.7324,810,27.475,14.555
33677,158.8,640.3,158.8,900,0,140.3034,800.8882,27.3,14.541
33678,158.8,621.7,158.8,900,0,121.7497,669.3092,27.1,14.528
33679,158.8,603.2,158.8,900,0,103.1961,537.7303,26.9,14.515
33680,158.8,584.6,158.8,900,0,84.6425,406.1513,26.7,14.502
33681,179.03,237.7,179.03,900,0,66.0888,274.5724,26.5,14.489
33682,179.03,52,179.03,900,0,52.0043,229.4052,25.975,14.477
33683,179.03,150,179.03,900,0,37.9198,229.4052,25.45,14.466
33684,179.03,150,179.03,900,0,23.8353,199.9104,24.924999999999997,14.454
33685,166.39,150,166.39,900,0,9.7508,166.7092,24.4,14.443
33686,166.39,150,166.39,900,0,7.3131,129.8015,23.924999999999997,14.433
33687,166.39,13.4,166.39,900,0,4.8754,92.2523,23.45,14.423
33688,166.39,2.4,166.39,900,0,2.4377,90,22.975,14.415
33689,160.83,0,160.83,684.2,0,0,90,22.5,15.199
33690,160.83,0,160.83,301.6,0,0,90,22.3,16.232
33691,160.83,0,160.83,150,0,0,90,22.1,17.506
33692,160.83,0,160.83,21.7,0,0,90,21.9,19.017
33693,145.72,0,145.72,300,0,0,90,21.7,23.204
33694,145.72,0,145.72,300,0,0,90,21.45,22.98
33695,145.72,0,145.72,300,0,0,90,21.2,22.762
33696,145.72,0,145.72,153.9,0,0,90,20.95,22.55
33697,139.98,0,139.98,900,0,0,90,20.7,22.343
33698,139.98,0,139.98,900,0,0,90,20.45,22.144
33699,139.98,0,139.98,900,0,0,90,20.2,21.952
33700,139.98,0,139.98,900,0,0,90,19.95,21.766
33701,128.91,0,128.91,900,0,0,90,19.7,21.587
33702,128.91,0,128.91,900,0,0,90,19.375,21.407
33703,128.91,0,128.91,900,0,0,90,19.049999999999997,21.228
33704,128.91,0,128.91,900,0,0,90,18.724999999999998,21.049
33705,124.66,306.1,124.66,900,306.0907,0,90,18.4,20.87
33706,124.66,31.4,124.66,900,31.4097,0,90,18.174999999999997,20.693
33707,124.66,348.1,124.66,900,348.1404,0,90,17.95,20.518
33708,124.66,893.5,124.66,900,893.5124,0,90,17.725,20.345
33709,125.5,0,125.5,900,0,0,90,17.5,20.173
33710,125.5,0,125.5,900,0,0,90,17.325,26.26
33711,125.5,0,125.5,900,0,0,90,17.15,32.201
33712,125.5,0,125.5,750,0,0,90,16.975,32.145
33713,123.09,900,123.09,750,900,0,90,16.8,37.949
33714,123.09,900,123.09,623.8,900,0,90,16.675,43.605
33715,123.09,900,123.09,587.6,900,0,90,16.55,49.115
33716,123.09,900,123.09,364.8,900,0,90,16.425,54.484
33717,132.68,0,132.68,258.6,0,0,90,16.3,53.465
33718,132.68,2.3,132.68,150,0,2.3023,90,16.35,52.47
33719,132.68,4.6,132.68,99.8,0,4.6046,90,16.4,51.499
33720,132.68,6.9,132.68,0,0,6.9068,90,16.45,50.552
33721,146.17,9.2,146.17,0,0,9.2091,90,16.5,49.627
33722,146.17,23.8,146.17,0,0,23.8353,90,16.875,48.723
33723,146.17,38.5,146.17,0,0,38.4615,90,17.25,47.84
33724,146.17,53.1,146.17,0,0,53.0878,90,17.625,46.977
33725,143.94,0,143.94,0,0,67.714,90,18,46.133
33726,143.94,0,143.94,0,0,89.1116,90.4205,18.25,45.311
33727,143.94,0,143.94,0,0,110.5092,90.4205,18.5,44.509
33728,143.94,0,143.94,0,0,131.9068,90.4205,18.75,43.728
33729,110,153.3,110,900,0,153.3044,90.4205,19,42.967
33730,110,0,110,595.7,0,175.9209,90.4205,19.625,42.223
33731,110,190,110,490.4,0,198.5374,90.4205,20.25,41.497
33732,110,150,110,249.8,0,221.1538,90.4205,20.875,40.787
33733,75.72,243.8,75.72,150,0,243.7703,90.4205,21.5,42.186
33734,75.72,181,75.72,28.6,0,265.1679,90.4205,22.05,41.455
33735,75.72,288.2,75.72,150,0,286.5655,90.4205,22.6,46.713
33736,75.72,84.1,75.72,150,0,307.9632,90,23.15,51.062
33737,6.91,265.3,6.91,150,0,329.3608,90,23.7,56.321
33738,6.91,347.4,6.91,72.9,0,347.3727,90,24.2,59.866
33739,6.91,0,6.91,300,0,365.3846,90,24.7,60.288
33740,6.91,0,6.91,178.6,0,383.3965,90,25.2,59.996
33741,0,7.8,0,300,0,401.4085,90,25.7,59.569
33742,0,150,0,132.3,0,414.4095,90,26.075,58.385
33743,0,150,0,150,0,427.4106,90,26.45,58.691
33744,0,150,0,150,0,440.4117,90,26.825,59.146
33745,-0.54,750,-0.54,69,900,453.4128,90,27.2,59.748
33746,-0.54,568.4,-0.54,0,900,460.455,125.625,27.5,60.358
33747,-0.54,450,-0.54,0,900,467.4973,204.375,27.799999999999997,59.276
33748,-0.54,450,-0.54,0,900,474.5395,311.25,28.099999999999998,58.094
33749,-0.1,450,-0.1,0,900,481.5818,418.125,28.4,56.941
33750,-0.1,450,-0.1,0,900,481.8527,525,28.625,55.813
33751,-0.1,600,-0.1,450,900,482.1235,631.875,28.85,54.709
33752,-0.1,450,-0.1,236.4,900,482.3944,703.125,29.075,53.629
33753,0.01,450,0.01,300,0,482.6652,810,29.3,52.571
33754,0.01,450,0.01,300,0,476.0293,691.5789,29.45,51.54
33755,0.01,450,0.01,750,0,469.3933,573.1579,29.6,50.534
33756,0.01,506.6,0.01,612.8,0,462.7573,454.7368,29.75,49.553
33757,-0.01,450,-0.01,355.5,900,456.1213,323.1579,29.9,14.7
33758,-0.01,450,-0.01,265.2,900,441.3597,441.9079,29.924999999999997,14.7
33759,-0.01,445.5,-0.01,300,900,426.598,548.7829,29.95,14.698
33760,-0.01,400,-0.01,296.9,900,411.8364,656.7354,29.975,14.694
33761,31.05,150,31.05,150,0,397.0748,775.4854,30,14.689
33762,31.05,0,31.05,150,0,377.7086,775.4854,30,14.682
33763,31.05,227.5,31.05,450,0,358.3424,810,30,14.674
33764,31.05,300,31.05,450,0,338.9762,810,30,14.666
33765,97.75,205,97.75,268.5,0,319.61,810,30,14.658
33766,97.75,300,97.75,0,0,300.3792,810,29.9,14.649
33767,97.75,300,97.75,300,18.8516,281.1484,810,29.8,14.639
33768,97.75,300,97.75,300,38.0823,261.9177,810,29.700000000000003,14.627
33769,140.67,324.2,140.67,750,0,242.6869,810,29.6,14.613
33770,140.67,418.5,140.67,625.1,0,220.4767,788.562,29.325000000000003,14.598
33771,140.67,637.8,140.67,900,0,198.2665,736.4456,29.05,14.583
33772,140.67,503.3,140.67,900,0,176.0563,620.773,28.775,14.569
33773,189.09,544.4,189.09,900,0,153.8462,534.6559,28.5,14.555
33774,189.09,575.1,189.09,900,0,132.8548,431.8809,28,14.541
33775,189.09,386.8,189.09,900,0,111.8635,315.4977,27.5,14.528
33776,189.09,150,189.09,900,0,90.8722,243.1476,27,14.515
33777,224.22,69.9,224.22,900,0,69.8808,227.5876,26.5,14.502
33778,224.22,55.1,224.22,900,0,55.1192,227.5876,25.875,14.489
33779,224.22,150,224.22,900,0,40.3575,227.5876,25.25,14.477
33780,224.22,25.6,224.22,900,0,25.5959,198.7344,24.625,14.466
33781,186.57,150,186.57,900,0,10.8342,198.7344,24,14.454
33782,186.57,150,186.57,900,0,8.1257,162.1118,23.65,14.443
33783,186.57,5.4,186.57,900,0,5.4171,124.7764,23.3,14.433
33784,186.57,134.9,186.57,900,0,2.7086,124.7764,22.950000000000003,14.423
33785,154.29,0,154.29,684.2,0,0,90,22.6,14.415
33786,154.29,0,154.29,301.6,0,0,90,22.55,15.206
33787,154.29,0,154.29,150,0,0,90,22.5,15.178
33788,154.29,0,154.29,21.7,0,0,90,22.45,15.152
33789,135.39,0,135.39,300,0,0,90,22.4,15.126
33790,135.39,0,135.39,300,0,0,90,22.224999999999998,15.233
33791,135.39,0,135.39,300,0,0,90,22.049999999999997,15.206
33792,135.39,0,135.39,153.9,0,0,90,21.875,15.18
33793,139.33,0,139.33,900,0,0,90,21.7,15.743
33794,139.33,0,139.33,900,0,0,90,21.525,15.705
33795,139.33,0,139.33,900,0,0,90,21.35,15.67
33796,139.33,0,139.33,900,0,0,90,21.175,15.637
33797,134.76,0,134.76,900,0,0,90,21,15.607
33798,134.76,0,134.76,900,0,0,90,20.275,15.58
33799,134.76,0,134.76,900,0,0,90,19.55,15.549
33800,134.76,0,134.76,900,0,0,90,18.825000000000003,15.515
33801,128.18,0,128.18,900,0,0,90,18.1,15.477
33802,128.18,0,128.18,900,0,0,90,17.775000000000002,19.365
33803,128.18,0,128.18,900,0,0,90,17.450000000000003,19.226
33804,128.18,0,128.18,900,0,0,90,17.125,20.9
33805,125.18,900,125.18,900,900,0,90,16.8,22.592
33806,125.18,833.4,125.18,900,833.3655,0,90,16.575,22.365
33807,125.18,411.5,125.18,900,411.4702,0,90,16.35,25.167
33808,125.18,900,125.18,900,900,0,90,16.125,26.76
33809,125.87,0,125.87,900,0,0,90,15.9,26.443
33810,125.87,0,125.87,900,0,0,90,15.8,26.138
33811,125.87,0,125.87,900,0,0,90,15.7,27.71
33812,125.87,0,125.87,900,0,0,90,15.6,27.363
33813,127.34,0,127.34,900,0,0,90,15.5,27.019
33814,127.34,2.4,127.34,900,0,2.4377,90,15.5,26.678
33815,127.34,4.9,127.34,759.4,0,4.8754,90,15.5,28.22
33816,127.34,7.3,127.34,750,0,7.3131,90,15.5,27.848
33817,138.81,9.8,138.81,97.1,0,9.7508,90,15.5,27.484
33818,138.81,24.5,138.81,0,0,24.5125,90,16.025,30.879
33819,138.81,39.3,138.81,0,0,39.2741,90,16.55,36.063
33820,138.81,54,138.81,0,0,54.0358,90,17.075000000000003,39.242
33821,132.77,0,132.77,0,0,68.7974,90,17.6,42.341
33822,132.77,0,132.77,0,0,86.8093,106.3394,18.25,47.237
33823,132.77,0,132.77,0,0,104.8212,126.9566,18.9,52.012
33824,132.77,0,132.77,0,0,122.8332,151.8516,19.55,52.92
33825,107.35,486.7,107.35,900,0,140.8451,181.0245,20.2,53.88
33826,107.35,161.4,107.35,719.6,0,161.4301,90,20.825,52.868
33827,107.35,182,107.35,521,0,182.0152,90,21.45,51.88
33828,107.35,202.6,107.35,369.5,0,202.6002,90,22.075,50.915
33829,58.98,223.2,58.98,300,0,223.1853,90,22.7,49.973
33830,58.98,242.6,58.98,174,0,242.5515,90,23.2,51.969
33831,58.98,261.9,58.98,150,0,261.9177,90,23.7,50.996
33832,58.98,281.3,58.98,150,0,281.2839,90,24.2,55.39
33833,6,300.7,6,150,0,300.6501,90,24.7,57.831
33834,6,358.1,6,72.9,44.9523,313.1094,90,25.125,62.952
33835,6,325.6,6,300,0,325.5688,90,25.549999999999997,64.168
33836,6,338,6,178.6,0,338.0282,90,25.974999999999998,67.321
33837,1.68,350.5,1.68,300,0,350.4875,90,26.4,68.364
33838,1.68,362,1.68,132.3,0,361.9989,90,26.75,67.096
33839,1.68,373.5,1.68,150,0,373.5103,90,27.1,65.726
33840,1.68,0,1.68,150,0,385.0217,90,27.45,65.827
33841,2,396.5,2,69,0,396.533,181.4426,27.8,66.087
33842,2,258.9,2,0,0,411.2947,181.4426,28,64.773
33843,2,426.1,2,0,0,426.0563,217.6335,28.200000000000003,65.249
33844,2,150,2,0,0,440.818,217.6335,28.400000000000002,63.919
33845,3.58,0,3.58,0,0,455.5796,286.7028,28.6,64.471
33846,3.58,0,3.58,0,0,454.6316,394.903,28.8,63.16
33847,3.58,450,3.58,450,0,453.6836,502.878,29,61.879
33848,3.58,450,3.58,236.4,0,452.7356,503.7528,29.2,60.625
33849,1.47,600,1.47,300,600,451.7876,504.4026,29.4,59.398
33850,1.47,600,1.47,300,153.3586,446.6414,611.7021,29.474999999999998,58.198
33851,1.47,900,1.47,750,458.5049,441.4951,611.7021,29.549999999999997,57.028
33852,1.47,900,1.47,612.8,883.1205,436.3489,611.7021,29.625,55.887
33853,1.92,431.2,1.92,355.5,0,431.2026,711.3261,29.7,54.774
33854,1.92,416.4,1.92,265.2,0,416.441,711.3261,29.675,14.7
33855,1.92,401.7,1.92,300,0,401.6793,711.3261,29.65,14.7
33856,1.92,386.9,1.92,296.9,0,386.9177,711.3261,29.625,14.698
33857,25.91,372.2,25.91,150,0,372.156,711.3261,29.6,14.694
33858,25.91,271.4,25.91,150,0,356.3109,711.3261,29.55,14.689
33859,25.91,300,25.91,450,0,340.4659,731.4938,29.5,14.682
33860,25.91,324.6,25.91,450,0,324.6208,741.1044,29.45,14.674
33861,79.35,308.8,79.35,268.5,0,308.7757,741.1044,29.4,14.666
33862,79.35,0,79.35,0,0,290.0867,741.1044,29.299999999999997,14.658
33863,79.35,300,79.35,300,28.6024,271.3976,810,29.2,14.649
33864,79.35,300,79.35,300,47.2914,252.7086,810,29.1,14.639
33865,106.05,450,106.05,750,215.9805,234.0195,810,29,14.627
33866,106.05,450,106.05,625.1,240.2221,209.7779,810,28.625,14.613
33867,106.05,1121.4,106.05,900,900,185.5363,810,28.25,14.598
33868,106.05,1200,106.05,900,900,161.2947,800.5629,27.875,14.583
33869,138.92,637.1,138.92,900,0,137.0531,764.0615,27.5,14.569
33870,138.92,618.4,138.92,900,0,118.364,632.4825,27.075,14.555
33871,138.92,599.7,138.92,900,0,99.675,500.9036,26.65,14.541
33872,138.92,454,138.92,900,0,80.9859,369.3247,26.225,14.528
33873,160.23,115.2,160.23,900,0,62.2969,271.1742,25.8,14.515
33874,160.23,150,160.23,900,0,49.0249,257.2606,25.425,14.502
33875,160.23,150,160.23,900,0,35.753,230.6882,25.05,14.489
33876,160.23,150,160.23,900,0,22.481,200.6232,24.675,14.477
33877,159.91,150,159.91,900,0,9.2091,167.0656,24.3,14.466
33878,159.91,150,159.91,900,0,6.9068,130.0154,23.8,14.454
33879,159.91,4.6,159.91,900,0,4.6046,92.3593,23.3,14.443
33880,159.91,11.3,159.91,900,0,2.3023,92.3593,22.8,14.433
33881,145.99,0,145.99,684.2,0,0,90,22.3,14.423
33882,145.99,0,145.99,301.6,0,0,90,22.025,14.415
33883,145.99,0,145.99,150,0,0,90,21.75,14.407
33884,145.99,0,145.99,21.7,0,0,90,21.475,14.399
33885,136.39,0,136.39,300,0,0,90,21.2,14.392
33886,136.39,0,136.39,300,0,0,90,20.95,14.385
33887,136.39,0,136.39,300,0,0,90,20.7,14.378
33888,136.39,0,136.39,153.9,0,0,90,20.45,14.371
33889,135.59,0,135.59,900,0,0,90,20.2,14.366
33890,135.59,0,135.59,900,0,0,90,19.975,14.361
33891,135.59,0,135.59,900,0,0,90,19.75,14.357
33892,135.59,0,135.59,900,0,0,90,19.525,14.355
33893,132.03,0,132.03,900,0,0,90,19.3,14.355
33894,132.03,773.2,132.03,900,773.2053,0,90,19.225,14.357
33895,132.03,249.5,132.03,900,249.507,0,90,19.15,14.36
33896,132.03,425.3,132.03,900,425.3466,0,90,19.075,14.359
33897,131.23,900,131.23,900,900,0,90,19,19.278
33898,131.23,900,131.23,900,900,0,90,18.725,23.59
33899,131.23,900,131.23,900,900,0,90,18.45,28.974
33900,131.23,900,131.23,844.9,900,0,90,18.174999999999997,33.673
33901,132.6,0,132.6,900,0,0,90,17.9,39.41
33902,132.6,0,132.6,900,0,0,90,17.525,44.395
33903,132.6,0,132.6,900,0,0,90,17.15,48.6
33904,132.6,0,132.6,900,0,0,90,16.775,50.032
33905,133.78,0,133.78,900,0,0,90,16.4,54.761
33906,133.78,0,133.78,900,0,0,90,16.075,59.378
33907,133.78,0,133.78,900,0,0,90,15.75,64.51
33908,133.78,0,133.78,900,0,0,90,15.424999999999999,69.509
33909,138.11,0,138.11,900,0,0,90,15.1,73.755
33910,138.11,2.4,138.11,900,0,2.4377,90,14.975,77.891
33911,138.11,4.9,138.11,900,0,4.8754,90,14.85,79.254
33912,138.11,7.3,138.11,900,0,7.3131,90,14.725,81.373
33913,150.88,9.8,150.88,493.1,0,9.7508,90,14.6,83.364
33914,150.88,24,150.88,331.3,0,23.9707,90,14.9,82.725
33915,150.88,38.2,150.88,0,0,38.1907,90,15.2,84.756
33916,150.88,52.4,150.88,0,0,52.4106,90,15.5,89.235
33917,139.45,0,139.45,0,0,66.6306,90,15.8,92.063
33918,139.45,0,139.45,0,0,86.8093,105.8248,16.2,93.858
33919,139.45,0,139.45,0,0,106.9881,126.442,16.6,94.859
33920,139.45,0,139.45,0,0,127.1668,151.8516,17,96.159
33921,123.61,274.7,123.61,900,0,147.3456,182.0538,17.4,99.179
33922,123.61,280.3,123.61,893,0,172.1289,148.536,17.799999999999997,102.673
33923,123.61,196.9,123.61,900,0,196.9122,120.0794,18.2,100.457
33924,123.61,221.7,123.61,776.8,0,221.6956,120.0794,18.6,98.294
33925,66.68,246.5,66.68,600,0,246.4789,120.0794,19,96.183
33926,66.68,269.1,66.68,478.6,0,269.0953,120.0794,19.375,94.123
33927,66.68,291.7,66.68,487.8,0,291.7118,120.0794,19.75,92.113
33928,66.68,314.3,66.68,444.7,0,314.3283,120.0794,20.125,90.148
33929,14.74,336.9,14.74,295.3,0,336.9447,120.0794,20.5,89.561
33930,14.74,355.6,14.74,72.9,0,355.6338,120.0794,20.8,87.735
33931,14.74,374.3,14.74,300,0,374.3229,120.0794,21.1,92.117
33932,14.74,393,14.74,178.6,0,393.0119,120.0794,21.4,96.389
33933,0.57,411.7,0.57,300,0,411.701,120.0794,21.7,100.553
33934,0.57,425.2,0.57,223,0,425.2438,120.0794,21.95,103.341
33935,0.57,438.8,0.57,164.7,0,438.7866,120.0794,22.2,103.33
33936,0.57,312.1,0.57,150,0,452.3294,120.0794,22.45,101.065
33937,0.02,240.2,0.02,69,0,465.8722,153.3745,22.7,100.324
33938,0.02,472.8,0.02,0,0,472.779,206.9663,22.9,99.755
33939,0.02,479.7,0.02,0,0,479.6858,206.9663,23.1,99.353
33940,0.02,486.6,0.02,0,0,486.5926,206.9663,23.3,97.182
33941,0.01,300,0.01,0,0,493.4995,206.9663,23.5,96.892
33942,0.01,342.3,0.01,0,342.2746,493.2286,252.9224,23.725,94.884
33943,0.01,600,0.01,450,107.0422,492.9577,370.0642,23.95,92.823
33944,0.01,492.7,0.01,236.4,0,492.6869,370.0642,24.174999999999997,90.809
33945,0.01,492.4,0.01,300,0,492.416,370.0642,24.4,88.841
33946,0.01,600,0.01,300,613.8137,486.1863,370.0642,24.525,86.918
33947,0.01,880,0.01,750,900,479.9567,488.8142,24.65,85.039
33948,0.01,900,0.01,612.8,606.444,473.727,607.5642,24.775,83.206
33949,1.3,448,1.3,355.5,0,467.4973,650.3548,24.9,81.418
33950,1.3,455.2,1.3,265.2,0,455.1733,654.988,24.974999999999998,79.674
33951,1.3,442.8,1.3,300,0,442.8494,654.988,25.049999999999997,14.7
33952,1.3,430.5,1.3,296.9,0,430.5255,654.988,25.125,14.7
33953,41.15,418.2,41.15,150,0,418.2015,654.988,25.2,14.698
33954,41.15,0,41.15,150,0,400.5959,654.988,25.225,14.694
33955,41.15,383,41.15,450,0,382.9902,750.1295,25.25,14.689
33956,41.15,365.4,41.15,450,0,365.3846,750.1295,25.275,14.682
33957,105.1,300,105.1,268.5,0,347.779,750.1295,25.3,14.674
33958,105.1,121.8,105.1,0,0,326.1105,761.477,25.225,14.666
33959,105.1,304.4,105.1,300,0,304.442,810,25.15,14.658
33960,105.1,300,105.1,300,17.2264,282.7736,810,25.075,14.649
33961,140.05,324.2,140.05,750,0,261.1051,810,25,14.639
33962,140.05,450,140.05,625.1,0,237.2698,793.4089,24.825,14.627
33963,140.05,663,140.05,900,0,213.4345,737.4273,24.65,14.613
33964,140.05,527.5,140.05,900,0,189.5991,619.1283,24.475,14.598
33965,203.4,600,203.4,900,0,165.7638,530.1994,24.3,14.583
33966,203.4,522.1,203.4,900,0,143.5536,415.9268,23.925,14.569
33967,203.4,271,203.4,900,0,121.3434,316.3059,23.55,14.555
33968,203.4,300,203.4,900,0,99.1333,276.919,23.175,14.541
33969,327.45,76.9,327.45,900,0,76.9231,224.0594,22.8,14.528
33970,327.45,60.9,327.45,900,0,60.9426,224.0594,22.15,14.515
33971,327.45,150,327.45,900,0,44.9621,224.0594,21.5,14.502
33972,327.45,150,327.45,900,0,28.9816,196.4178,20.85,14.489
33973,317.5,150,317.5,900,0,13.0011,164.5709,20.2,14.477
33974,317.5,9.8,317.5,900,0,9.7508,128.5185,19.925,14.466
33975,317.5,6.5,317.5,900,0,6.5005,128.5185,19.65,14.454
33976,317.5,149.6,317.5,900,0,3.2503,128.5185,19.375,14.443
33977,201.39,0,201.39,684.2,0,0,90,19.1,14.433
33978,201.39,0,201.39,301.6,0,0,90,18.925,14.423
33979,201.39,0,201.39,150,0,0,90,18.75,14.415
33980,201.39,0,201.39,21.7,0,0,90,18.575,14.407
33981,161.97,0,161.97,300,0,0,90,18.4,14.399
33982,161.97,0,161.97,300,0,0,90,18.099999999999998,14.392
33983,161.97,0,161.97,300,0,0,90,17.799999999999997,14.385
33984,161.97,0,161.97,153.9,0,0,90,17.5,14.378
33985,145.49,0,145.49,900,0,0,90,17.2,14.371
33986,145.49,0,145.49,900,0,0,90,17,14.366
33987,145.49,0,145.49,900,0,0,90,16.799999999999997,14.361
33988,145.49,0,145.49,900,0,0,90,16.599999999999998,14.357
33989,134.66,0,134.66,900,0,0,90,16.4,14.355
33990,134.66,0,134.66,900,0,0,90,16.025,14.355
33991,134.66,0,134.66,900,0,0,90,15.649999999999999,14.357
33992,134.66,0,134.66,900,0,0,90,15.275,17.188
33993,128.71,0,128.71,900,0,0,90,14.9,19.669
33994,128.71,0,128.71,900,0,0,90,14.725,22.379
33995,128.71,0,128.71,900,0,0,90,14.55,24.74
33996,128.71,0,128.71,844.9,0,0,90,14.375,30.72
33997,127.31,0,127.31,900,0,0,90,14.2,35.94
33998,127.31,0,127.31,900,0,0,90,13.95,39.544
33999,127.31,0,127.31,900,0,0,90,13.7,42.651
34000,127.31,0,127.31,900,0,0,90,13.45,47.553
34001,126.7,450,126.7,900,450,0,90,13.2,52.34
34002,126.7,450,126.7,900,450,0,90,12.975,56.017
34003,126.7,279.1,126.7,900,279.0827,0,90,12.75,60.942
34004,126.7,231.9,126.7,900,231.869,0,90,12.525,66.036
34005,126.27,900,126.27,900,900,0,90,12.3,70.998
34006,126.27,902.8,126.27,900,900,2.844,90,12.350000000000001,71.455
34007,126.27,905.7,126.27,900,900,5.688,90,12.4,75.647
34008,126.27,908.5,126.27,900,900,8.532,90,12.45,77.49
34009,132.44,11.4,132.44,676.8,0,11.3759,90,12.5,79.652
34010,132.44,27.1,132.44,441,0,27.0856,90,12.925,79.647
34011,132.44,42.8,132.44,0,0,42.7952,90,13.35,81.755
34012,132.44,58.5,132.44,0,0,58.5049,90,13.774999999999999,86.31
34013,126,0,126,0,0,74.2145,90,14.2,88.25
34014,126,0,126,0,0,96.4247,107.626,14.399999999999999,89.911
34015,126,0,126,0,0,118.6349,130.5268,14.6,93.634
34016,126,0,126,0,0,140.8451,158.7026,14.8,93.751
34017,105.09,515.3,105.09,900,0,163.0553,192.1533,15,94.094
34018,105.09,186.6,105.09,893,0,186.6197,99.4653,15.6,97.164
34019,105.09,210.2,105.09,900,0,210.1842,99.4653,16.2,100.708
34020,105.09,233.7,105.09,900,0,233.7486,99.4653,16.799999999999997,98.54
34021,54.87,257.3,54.87,776.8,0,257.3131,99.4653,17.4,96.425
34022,54.87,279.4,54.87,487.2,0,279.3879,99.4653,17.974999999999998,94.36
34023,54.87,301.5,54.87,600,0,301.4626,99.4653,18.549999999999997,92.345
34024,54.87,323.5,54.87,600,0,323.5374,99.4653,19.125,90.378
34025,4.95,345.6,4.95,497.4,0,345.6121,99.4653,19.7,88.457
34026,4.95,363.8,4.95,241,0,363.7595,99.4653,20.175,86.579
34027,4.95,381.9,4.95,302.8,0,381.9068,99.4653,20.65,85.177
34028,4.95,400.1,4.95,178.6,0,400.0542,99.4653,21.125,89.622
34029,0.74,418.2,0.74,300,0,418.2015,99.4653,21.6,93.956
34030,0.74,431.5,0.74,223,0,431.4735,99.4653,21.975,98.18
34031,0.74,444.7,0.74,300,0,444.7454,99.4653,22.35,102.297
34032,0.74,458,0.74,178.6,0,458.0173,99.4653,22.725,102.206
34033,0.08,578.1,0.08,69,106.8133,471.2893,99.4653,23.1,99.969
