Umlauf,Dienste,Linie,Fahrtnummer,Betriebstage,Planungsbedingung,Typ,Fahrtart,Fahrzeugtypgruppe,Fahrzeugtyp,Beschreibung,von,Startzeit,von (Beschreibung),nach,Endzeit,nach (Beschreibung),Dauer,Meter,_source_order,start_min,end_min,dur_min,vehicle_type,consumption_wh_per_m,battery_capacity_kwh,trip_energy_kwh,_vehicle_fallback,start_hhmm,end_hhmm
"OW19EC1","OW28EC1","","","Alle Mo-Fr","OSchule","P","","LB","LB12","","OWEALK2","08:21:00","Wels Kreßstraße, Mast 2","OWEAL_BP","08:21:00","Wels Kreßstraße BP","00:00:00","0","1314","501","501","0","LB12","1.2","450","0","false","08:21","08:21"
"OW19EC1","OW28EC1","","","Alle Mo-Fr","OSchule","P","","LB","LB12","","OWEAL_BP","08:23:00","Wels Kreßstraße BP","OWEALK1","08:23:00","Wels Kreßstraße, Mast 1","00:00:00","0","1315","503","503","0","LB12","1.2","450","0","false","08:23","08:23"
"OW19EC1","OW28EC1","700350","7003150","Alle Mo-Fr","","L","L","LB","LB12","","OWEALK1","08:23:00","Wels Kreßstraße, Mast 1","OWEDIC1","08:53:00","Wels Dickerldorf, Mast 1","00:30:00","7520","1316","503","533","30","LB12","1.2","450","9.024","false","08:23","08:53"
"OW19EC1","OW28EC1","","","Alle Mo-Fr","OSchule","P","","LB","LB12","","OWEDIC1","08:53:00","Wels Dickerldorf, Mast 1","OWEDI_BP","08:53:00","Wels Dickerldorf BP","00:00:00","0","1317","533","533","0","LB12","1.2","450","0","false","08:53","08:53"
"OW19EC1","OW28EC1","","","Alle Mo-Fr","OSchule","P","","LB","LB12","","OWEDI_BP","08:53:00","Wels Dickerldorf BP","OWEDIC2","08:53:00","Wels Dickerldorf, Mast 2","00:00:00","0","1318","533","533","0","LB12","1.2","450","0","false","08:53","08:53"
"OW19EC1","OW28EC1","700350","7003145","Alle Mo-Fr","","L","L","LB","LB12","","OWEDIC2","08:53:00","Wels Dickerldorf, Mast 2","OWEALK2","09:21:00","Wels Kreßstraße, Mast 2","00:28:00","8090","1319","533","561","28","LB12","1.2","450","9.708","false","08:53","09:21"
"OW19EC1","OW28EC1","","","Alle Mo-Fr","OSchule","P","","LB","LB12","","OWEALK2","09:21:00","Wels Kreßstraße, Mast 2","OWEAL_BP","09:21:00","Wels Kreßstraße BP","00:00:00","0","1320","561","561","0","LB12","1.2","450","0","false","09:21","09:21"
"OW19EC1","OW28EC1","","","Alle Mo-Fr","OSchule","P","","LB","LB12","","OWEAL_BP","09:23:00","Wels Kreßstraße BP","OWEALK1","09:23:00","Wels Kreßstraße, Mast 1","00:00:00","0","1321","563","563","0","LB12","1.2","450","0","false","09:23","09:23"
"OW19EC1","OW28EC1","700350","7003162","Alle Mo-Fr","","L","L","LB","LB12","","OWEALK1","09:23:00","Wels Kreßstraße, Mast 1","OWEDIC1","09:53:00","Wels Dickerldorf, Mast 1","00:30:00","7520","1322","563","593","30","LB12","1.2","450","9.024","false","09:23","09:53"
"OW19EC1","OW28EC1","","","Alle Mo-Fr","OSchule","P","","LB","LB12","","OWEDIC1","09:53:00","Wels Dickerldorf, Mast 1","OWEDI_BP","09:53:00","Wels Dickerldorf BP","00:00:00","0","1323","593","593","0","LB12","1.2","450","0","false","09:53","09:53"
"OW19EC1","OW28EC1","","","Alle Mo-Fr","OSchule","P","","LB","LB12","","OWEDI_BP","09:53:00","Wels Dickerldorf BP","OWEDIC2","09:53:00","Wels Dickerldorf, Mast 2","00:00:00","0","1324","593","593","0","LB12","1.2","450","0","false","09:53","09:53"
"OW19EC1","OW28EC1","700350","7003157","Alle Mo-Fr","","L","L","LB","LB12","","OWEDIC2","09:53:00","Wels Dickerldorf, Mast 2","OWEALK2","10:21:00","Wels Kreßstraße, Mast 2","00:28:00","8090","1325","593","621","28","LB12","1.2","450","9.708","false","09:53","10:21"
"OW19EC1","OW28EC1","","","Alle Mo-Fr","OSchule","P","","LB","LB12","","OWEALK2","10:21:00","Wels Kreßstraße, Mast 2","OWEAL_BP","10:21:00","Wels Kreßstraße BP","00:00:00","0","1326","621","621","0","LB12","1.2","450","0","false","10:21","10:21"
"OW19EC1","OW28EC1","","","Alle Mo-Fr","OSchule","P","","LB","LB12","","OWEAL_BP","10:23:00","Wels Kreßstraße BP","OWEALK1","10:23:00","Wels Kreßstraße, Mast 1","00:00:00","0","1327","623","623","0","LB12","1.2","450","0","false","10:23","10:23"
"OW19EC1","OW28EC1","700350","7003174","Alle Mo-Fr","","L","L","LB","LB12","","OWEALK1","10:23:00","Wels Kreßstraße, Mast 1","OWEDIC1","10:53:00","Wels Dickerldorf, Mast 1","00:30:00","7520","1328","623","653","30","LB12","1.2","450","9.024","false","10:23","10:53"
"OW19EC1","OW28EC1","","","Alle Mo-Fr","OSchule","P","","LB","LB12","","OWEDIC1","10:53:00","Wels Dickerldorf, Mast 1","OWEDI_BP","10:53:00","Wels Dickerldorf BP","00:00:00","0","1329","653","653","0","LB12","1.2","450","0","false","10:53","10:53"
"OW19EC1","OW28EC1","","","Alle Mo-Fr","OSchule","P","","LB","LB12","","OWEDI_BP","10:53:00","Wels Dickerldorf BP","OWEDIC2","10:53:00","Wels Dickerldorf, Mast 2","00:00:00","0","1330","653","653","0","LB12","1.2","450","0","false","10:53","10:53"
"OW19EC1","OW28EC1, OW20EC1","700350","7003169","Alle Mo-Fr","","L","L","LB","LB12","","OWEDIC2","10:53:00","Wels Dickerldorf, Mast 2","OWEALK2","11:21:00","Wels Kreßstraße, Mast 2","00:28:00","8090","1331","653","681","28","LB12","1.2","450","9.708","false","10:53","11:21"
"OW19EC1","OW20EC1","","","Alle Mo-Fr","OSchule","P","","LB","LB12","","OWEALK2","11:21:00","Wels Kreßstraße, Mast 2","OWEAL_BP","11:21:00","Wels Kreßstraße BP","00:00:00","0","1332","681","681","0","LB12","1.2","450","0","false","11:21","11:21"
"OW19EC1","OW20EC1","","","Alle Mo-Fr","OSchule","P","","LB","LB12","","OWEAL_BP","11:23:00","Wels Kreßstraße BP","OWEALK1","11:23:00","Wels Kreßstraße, Mast 1","00:00:00","0","1333","683","683","0","LB12","1.2","450","0","false","11:23","11:23"
"OW19EC1","OW20EC1","700350","7003186","Alle Mo-Fr","","L","L","LB","LB12","","OWEALK1","11:23:00","Wels Kreßstraße, Mast 1","OWEDIC1","11:53:00","Wels Dickerldorf, Mast 1","00:30:00","7520","1334","683","713","30","LB12","1.2","450","9.024","false","11:23","11:53"
"OW19EC1","OW20EC1","","","Alle Mo-Fr","OSchule","P","","LB","LB12","","OWEDIC1","11:53:00","Wels Dickerldorf, Mast 1","OWEDI_BP","11:53:00","Wels Dickerldorf BP","00:00:00","0","1335","713","713","0","LB12","1.2","450","0","false","11:53","11:53"
"OW19EC1","OW20EC1","","","Alle Mo-Fr","OSchule","P","","LB","LB12","","OWEDI_BP","11:53:00","Wels Dickerldorf BP","OWEDIC2","11:53:00","Wels Dickerldorf, Mast 2","00:00:00","0","1336","713","713","0","LB12","1.2","450","0","false","11:53","11:53"
"OW19EC1","OW20EC1, OW28EC1","700350","7003181","Alle Mo-Fr","","L","L","LB","LB12","","OWEDIC2","11:53:00","Wels Dickerldorf, Mast 2","OWEALK2","12:21:00","Wels Kreßstraße, Mast 2","00:28:00","8090","1337","713","741","28","LB12","1.2","450","9.708","false","11:53","12:21"
"OW19EC1","OW28EC1","","","Alle Mo-Fr","OSchule","P","","LB","LB12","","OWEALK2","12:21:00","Wels Kreßstraße, Mast 2","OWEAL_BP","12:21:00","Wels Kreßstraße BP","00:00:00","0","1338","741","741","0","LB12","1.2","450","0","false","12:21","12:21"
"OW19EC1","OW28EC1","","","Alle Mo-Fr","OSchule","P","","LB","LB12","","OWEAL_BP","12:23:00","Wels Kreßstraße BP","OWEALK1","12:23:00","Wels Kreßstraße, Mast 1","00:00:00","0","1339","743","743","0","LB12","1.2","450","0","false","12:23","12:23"
"OW19EC1","OW28EC1","700350","7003198","Alle Mo-Fr","","L","L","LB","LB12","","OWEALK1","12:23:00","Wels Kreßstraße, Mast 1","OWEDIC1","12:53:00","Wels Dickerldorf, Mast 1","00:30:00","7520","1340","743","773","30","LB12","1.2","450","9.024","false","12:23","12:53"
"OW19EC1","OW28EC1","","","Alle Mo-Fr","OSchule","P","","LB","LB12","","OWEDIC1","12:53:00","Wels Dickerldorf, Mast 1","OWEDI_BP","12:53:00","Wels Dickerldorf BP","00:00:00","0","1341","773","773","0","LB12","1.2","450","0","false","12:53","12:53"
"OW19EC1","OW28EC1","","","Alle Mo-Fr","OSchule","P","","LB","LB12","","OWEDI_BP","12:53:00","Wels Dickerldorf BP","OWEDIC2","12:53:00","Wels Dickerldorf, Mast 2","00:00:00","0","1342","773","773","0","LB12","1.2","450","0","false","12:53","12:53"
"OW19EC1","OW28EC1","700350","7003193","Alle Mo-Fr","","L","L","LB","LB12","","OWEDIC2","12:53:00","Wels Dickerldorf, Mast 2","OWEALK2","13:21:00","Wels Kreßstraße, Mast 2","00:28:00","8090","1343","773","801","28","LB12","1.2","450","9.708","false","12:53","13:21"
"OW19EC1","OW28EC1","","","Alle Mo-Fr","OSchule","P","","LB","LB12","","OWEALK2","13:21:00","Wels Kreßstraße, Mast 2","OWEAL_BP","13:21:00","Wels Kreßstraße BP","00:00:00","0","1344","801","801","0","LB12","1.2","450","0","false","13:21","13:21"
"OW19EC1","OW28EC1","","","Alle Mo-Fr","OSchule","P","","LB","LB12","","OWEAL_BP","13:23:00","Wels Kreßstraße BP","OWEALK1","13:23:00","Wels Kreßstraße, Mast 1","00:00:00","0","1345","803","803","0","LB12","1.2","450","0","false","13:23","13:23"
"OW19EC1","OW28EC1, OW37EC1","700350","7003210","Alle Mo-Fr","","L","L","LB","LB12","","OWEALK1","13:23:00","Wels Kreßstraße, Mast 1","OWEDIC1","13:53:00","Wels Dickerldorf, Mast 1","00:30:00","7520","1346","803","833","30","LB12","1.2","450","9.024","false","13:23","13:53"
"OW19EC1","OW37EC1","","","Alle Mo-Fr","OSchule","P","","LB","LB12","","OWEDIC1","13:53:00","Wels Dickerldorf, Mast 1","OWEDI_BP","13:53:00","Wels Dickerldorf BP","00:00:00","0","1347","833","833","0","LB12","1.2","450","0","false","13:53","13:53"
"OW19EC1","OW37EC1","","","Alle Mo-Fr","OSchule","P","","LB","LB12","","OWEDI_BP","13:53:00","Wels Dickerldorf BP","OWEDIC2","13:53:00","Wels Dickerldorf, Mast 2","00:00:00","0","1348","833","833","0","LB12","1.2","450","0","false","13:53","13:53"
"OW19EC1","OW37EC1","700350","7003205","Alle Mo-Fr","","L","L","LB","LB12","","OWEDIC2","13:53:00","Wels Dickerldorf, Mast 2","OWEALK2","14:21:00","Wels Kreßstraße, Mast 2","00:28:00","8090","1349","833","861","28","LB12","1.2","450","9.708","false","13:53","14:21"
"OW19EC1","OW37EC1","","","Alle Mo-Fr","OSchule","P","","LB","LB12","","OWEALK2","14:21:00","Wels Kreßstraße, Mast 2","OWEAL_BP","14:21:00","Wels Kreßstraße BP","00:00:00","0","1350","861","861","0","LB12","1.2","450","0","false","14:21","14:21"
"OW19EC1","OW37EC1","","","Alle Mo-Fr","OSchule","P","","LB","LB12","","OWEAL_BP","14:23:00","Wels Kreßstraße BP","OWEALK1","14:23:00","Wels Kreßstraße, Mast 1","00:00:00","0","1351","863","863","0","LB12","1.2","450","0","false","14:23","14:23"
"OW19EC1","OW37EC1, OW28EC1","700350","7003222","Alle Mo-Fr","","L","L","LB","LB12","","OWEALK1","14:23:00","Wels Kreßstraße, Mast 1","OWEDIC1","14:53:00","Wels Dickerldorf, Mast 1","00:30:00","7520","1352","863","893","30","LB12","1.2","450","9.024","false","14:23","14:53"
"OW19EC1","OW28EC1","","","Alle Mo-Fr","OSchule","P","","LB","LB12","","OWEDIC1","14:53:00","Wels Dickerldorf, Mast 1","OWEDI_BP","14:53:00","Wels Dickerldorf BP","00:00:00","0","1353","893","893","0","LB12","1.2","450","0","false","14:53","14:53"
"OW19EC1","OW28EC1","","","Alle Mo-Fr","OSchule","P","","LB","LB12","","OWEDI_BP","14:53:00","Wels Dickerldorf BP","OWEDIC2","14:53:00","Wels Dickerldorf, Mast 2","00:00:00","0","1354","893","893","0","LB12","1.2","450","0","false","14:53","14:53"
"OW19EC1","OW28EC1","700350","7003217","Alle Mo-Fr","","L","L","LB","LB12","","OWEDIC2","14:53:00","Wels Dickerldorf, Mast 2","OWEALK2","15:21:00","Wels Kreßstraße, Mast 2","00:28:00","8090","1355","893","921","28","LB12","1.2","450","9.708","false","14:53","15:21"
"OW19EC1","OW28EC1","","","Alle Mo-Fr","OSchule","P","","LB","LB12","","OWEALK2","15:21:00","Wels Kreßstraße, Mast 2","OWEAL_BP","15:21:00","Wels Kreßstraße BP","00:00:00","0","1356","921","921","0","LB12","1.2","450","0","false","15:21","15:21"
"OW19EC1","OW28EC1","","","Alle Mo-Fr","OSchule","P","","LB","LB12","","OWEAL_BP","15:23:00","Wels Kreßstraße BP","OWEALK1","15:23:00","Wels Kreßstraße, Mast 1","00:00:00","0","1357","923","923","0","LB12","1.2","450","0","false","15:23","15:23"
"OW19EC1","OW28EC1","700350","7003234","Alle Mo-Fr","","L","L","LB","LB12","","OWEALK1","15:23:00","Wels Kreßstraße, Mast 1","OWEDIC1","15:53:00","Wels Dickerldorf, Mast 1","00:30:00","7520","1358","923","953","30","LB12","1.2","450","9.024","false","15:23","15:53"
"OW19EC1","OW28EC1","","","Alle Mo-Fr","OSchule","P","","LB","LB12","","OWEDIC1","15:53:00","Wels Dickerldorf, Mast 1","OWEDI_BP","15:53:00","Wels Dickerldorf BP","00:00:00","0","1359","953","953","0","LB12","1.2","450","0","false","15:53","15:53"
"OW19EC1","OW28EC1","","","Alle Mo-Fr","OSchule","P","","LB","LB12","","OWEDI_BP","15:53:00","Wels Dickerldorf BP","OWEDIC2","15:53:00","Wels Dickerldorf, Mast 2","00:00:00","0","1360","953","953","0","LB12","1.2","450","0","false","15:53","15:53"
"OW19EC1","OW28EC1","700350","7003229","Alle Mo-Fr","","L","L","LB","LB12","","OWEDIC2","15:53:00","Wels Dickerldorf, Mast 2","OWEALK2","16:21:00","Wels Kreßstraße, Mast 2","00:28:00","8090","1361","953","981","28","LB12","1.2","450","9.708","false","15:53","16:21"
"OW19EC1","OW28EC1","","","Alle Mo-Fr","OSchule","P","","LB","LB12","","OWEALK2","16:21:00","Wels Kreßstraße, Mast 2","OWEAL_BP","16:21:00","Wels Kreßstraße BP","00:00:00","0","1362","981","981","0","LB12","1.2","450","0","false","16:21","16:21"
"OW19EC1","OW28EC1","","","Alle Mo-Fr","OSchule","P","","LB","LB12","","OWEAL_BP","16:23:00","Wels Kreßstraße BP","OWEALK1","16:23:00","Wels Kreßstraße, Mast 1","00:00:00","0","1363","983","983","0","LB12","1.2","450","0","false","16:23","16:23"
"OW19EC1","OW28EC1","700350","7003246","Alle Mo-Fr","","L","L","LB","LB12","","OWEALK1","16:23:00","Wels Kreßstraße, Mast 1","OWEDIC1","16:53:00","Wels Dickerldorf, Mast 1","00:30:00","7520","1364","983","1013","30","LB12","1.2","450","9.024","false","16:23","16:53"
"OW19EC1","OW28EC1","","","Alle Mo-Fr","OSchule","P","","LB","LB12","","OWEDIC1","16:53:00","Wels Dickerldorf, Mast 1","OWEDI_BP","16:53:00","Wels Dickerldorf BP","00:00:00","0","1365","1013","1013","0","LB12","1.2","450","0","false","16:53","16:53"
"OW19EC1","OW28EC1","","","Alle Mo-Fr","OSchule","P","","LB","LB12","","OWEDI_BP","16:53:00","Wels Dickerldorf BP","OWEDIC2","16:53:00","Wels Dickerldorf, Mast 2","00:00:00","0","1366","1013","1013","0","LB12","1.2","450","0","false","16:53","16:53"
"OW19EC1","OW28EC1","700350","7003241","Alle Mo-Fr","","L","L","LB","LB12","","OWEDIC2","16:53:00","Wels Dickerldorf, Mast 2","OWEALK2","17:21:00","Wels Kreßstraße, Mast 2","00:28:00","8090","1367","1013","1041","28","LB12","1.2","450","9.708","false","16:53","17:21"
"OW19EC1","OW28EC1","","","Alle Mo-Fr","OSchule","P","","LB","LB12","","OWEALK2","17:21:00","Wels Kreßstraße, Mast 2","OWEAL_BP","17:21:00","Wels Kreßstraße BP","00:00:00","0","1368","1041","1041","0","LB12","1.2","450","0","false","17:21","17:21"
"OW19EC1","OW28EC1","","","Alle Mo-Fr","OSchule","P","","LB","LB12","","OWEAL_BP","17:23:00","Wels Kreßstraße BP","OWEALK1","17:23:00","Wels Kreßstraße, Mast 1","00:00:00","0","1369","1043","1043","0","LB12","1.2","450","0","false","17:23","17:23"
"OW19EC1","OW28EC1","700350","7003258","Alle Mo-Fr","","L","L","LB","LB12","","OWEALK1","17:23:00","Wels Kreßstraße, Mast 1","OWEDIC1","17:53:00","Wels Dickerldorf, Mast 1","00:30:00","7520","1370","1043","1073","30","LB12","1.2","450","9.024","false","17:23","17:53"
"OW19EC1","OW28EC1","","","Alle Mo-Fr","OSchule","P","","LB","LB12","","OWEDIC1","17:53:00","Wels Dickerldorf, Mast 1","OWEDI_BP","17:53:00","Wels Dickerldorf BP","00:00:00","0","1371","1073","1073","0","LB12","1.2","450","0","false","17:53","17:53"
"OW19EC1","OW28EC1","","","Alle Mo-Fr","OSchule","P","","LB","LB12","","OWEDI_BP","17:53:00","Wels Dickerldorf BP","OWEDIC2","17:53:00","Wels Dickerldorf, Mast 2","00:00:00","0","1372","1073","1073","0","LB12","1.2","450","0","false","17:53","17:53"
"OW19EC1","OW28EC1","700350","7003253","Alle Mo-Fr","","L","L","LB","LB12","","OWEDIC2","17:53:00","Wels Dickerldorf, Mast 2","OWEALK2","18:21:00","Wels Kreßstraße, Mast 2","00:28:00","8090","1373","1073","1101","28","LB12","1.2","450","9.708","false","17:53","18:21"
"OW19EC1","OW28EC1","","","Alle Mo-Fr","OSchule","P","","LB","LB12","","OWEALK2","18:21:00","Wels Kreßstraße, Mast 2","OWEAL_BP","18:21:00","Wels Kreßstraße BP","00:00:00","0","1374","1101","1101","0","LB12","1.2","450","0","false","18:21","18:21"
"OW19EC1","OW28EC1","","","Alle Mo-Fr","OSchule","A","","LB","LB12","","OWEAL_BP","18:21:00","Wels Kreßstraße BP","OWELS_A","18:25:00","VS Wels A","00:04:00","2","1375","1101","1105","4","LB12","1.2","450","0.0024","false","18:21","18:25"
"OW20EC1","OW10EC1","","","Alle Mo-Fr","OSchule","E","","LB","LB12","","OWELS_E","05:44:00","VS Wels E","OWESP_BP","05:57:00","Wels Spitzwegstraße BP","00:13:00","13226","1376","344","357","13","LB12","1.2","450","15.8712","false","05:44","05:57"
"OW20EC1","OW10EC1","","","Alle Mo-Fr","OSchule","P","","LB","LB12","","OWESP_BP","05:57:00","Wels Spitzwegstraße BP","OWESPI1","05:57:00","Wels Spitzwegstraße, Mast 1","00:00:00","0","1377","357","357","0","LB12","1.2","450","0","false","05:57","05:57"
"OW20EC1","OW10EC1","701450","7014132","Alle Mo-Fr","","L","L","LB","LB12","","OWESPI1","05:57:00","Wels Spitzwegstraße, Mast 1","OWEMAUN1","05:58:00","Wels Marchtrenker Straße/Unterhart, Mast 1","00:01:00","350","1378","357","358","1","LB12","1.2","450","0.42","false","05:57","05:58"
"OW20EC1","OW10EC1","","","Alle Mo-Fr","OSchule","P","","LB","LB12","","OWEMAUN1","05:58:00","Wels Marchtrenker Straße/Unterhart, Mast 1","OWEMU_BP","05:58:00","Wels Marchtrenker Straße/Unterhart BP","00:00:00","0","1379","358","358","0","LB12","1.2","450","0","false","05:58","05:58"
"OW20EC1","OW10EC1","","","Alle Mo-Fr","OSchule","P","","LB","LB12","","OWEMU_BP","05:58:00","Wels Marchtrenker Straße/Unterhart BP","OWEMAUN2","05:58:00","Wels Marchtrenker Straße/Unterhart, Mast 2","00:00:00","0","1380","358","358","0","LB12","1.2","450","0","false","05:58","05:58"
"OW20EC1","OW10EC1","701450","7014101","Alle Mo-Fr","","L","L","LB","LB12","","OWEMAUN2","05:58:00","Wels Marchtrenker Straße/Unterhart, Mast 2","OWBFNEU1","06:19:00","Wels Hbf (Neustadt) ^953, Bussteig D1","00:21:00","6840","1381","358","379","21","LB12","1.2","450","8.208","false","05:58","06:19"
"OW20EC1","OW10EC1","","","Alle Mo-Fr","OSchule","P","","LB","LB12","","OWBFNEU1","06:19:00","Wels Hbf (Neustadt) ^953, Bussteig D1","OWBFN_BP","06:19:00","Wels Hbf (Neustadt) ^953 BP","00:00:00","0","1382","379","379","0","LB12","1.2","450","0","false","06:19","06:19"
"OW20EC1","OW10EC1","","","Alle Mo-Fr","OSchule","P","","LB","LB12","","OWBFN_BP","06:19:00","Wels Hbf (Neustadt) ^953 BP","OWBFNEU1","06:19:00","Wels Hbf (Neustadt) ^953, Bussteig D1","00:00:00","0","1383","379","379","0","LB12","1.2","450","0","false","06:19","06:19"
"OW20EC1","OW10EC1","701350","7013102","Alle Mo-Fr","","L","L","LB","LB12","","OWBFNEU1","06:19:00","Wels Hbf (Neustadt) ^953, Bussteig D1","OWETAG1","06:29:00","Wels ROLA-Terminal, Mast 1","00:10:00","4990","1384","379","389","10","LB12","1.2","450","5.988","false","06:19","06:29"
"OW20EC1","OW10EC1","","","Alle Mo-Fr","OSchule","P","","LB","LB12","","OWETAG1","06:29:00","Wels ROLA-Terminal, Mast 1","OWETA_BP","06:29:00","Wels ROLA-Terminal BP","00:00:00","0","1385","389","389","0","LB12","1.2","450","0","false","06:29","06:29"
"OW20EC1","OW10EC1","","","Alle Mo-Fr","OSchule","P","","LB","LB12","","OWETA_BP","06:30:00","Wels ROLA-Terminal BP","OWETAG1","06:30:00","Wels ROLA-Terminal, Mast 1","00:00:00","0","1386","390","390","0","LB12","1.2","450","0","false","06:30","06:30"
"OW20EC1","OW10EC1","701350","7013103","Alle Mo-Fr","","L","L","LB","LB12","","OWETAG1","06:30:00","Wels ROLA-Terminal, Mast 1","OWBFNEU2","06:40:00","Wels Hbf (Neustadt) ^953, Bussteig D2","00:10:00","4740","1387","390","400","10","LB12","1.2","450","5.688","false","06:30","06:40"
"OW20EC1","OW10EC1","","","Alle Mo-Fr","OSchule","P","","LB","LB12","","OWBFNEU2","06:40:00","Wels Hbf (Neustadt) ^953, Bussteig D2","OWBFN_BP","06:40:00","Wels Hbf (Neustadt) ^953 BP","00:00:00","0","1388","400","400","0","LB12","1.2","450","0","false","06:40","06:40"
"OW20EC1","OW10EC1","","","Alle Mo-Fr","OSchule","P","","LB","LB12","","OWBFN_BP","06:40:00","Wels Hbf (Neustadt) ^953 BP","OWBFNEU1","06:40:00","Wels Hbf (Neustadt) ^953, Bussteig D1","00:00:00","0","1389","400","400","0","LB12","1.2","450","0","false","06:40","06:40"
"OW20EC1","OW10EC1","701450","7014102","Alle Mo-Fr","","L","L","LB","LB12","","OWBFNEU1","06:40:00","Wels Hbf (Neustadt) ^953, Bussteig D1","OWEMAUN1","06:58:00","Wels Marchtrenker Straße/Unterhart, Mast 1","00:18:00","7580","1390","400","418","18","LB12","1.2","450","9.096","false","06:40","06:58"
"OW20EC1","OW10EC1","","","Alle Mo-Fr","OSchule","P","","LB","LB12","","OWEMAUN1","06:58:00","Wels Marchtrenker Straße/Unterhart, Mast 1","OWEMU_BP","06:58:00","Wels Marchtrenker Straße/Unterhart BP","00:00:00","0","1391","418","418","0","LB12","1.2","450","0","false","06:58","06:58"
